"CQ":2,"I":1,"N":[4512,8924],"X":[1,2],"A":26,"U":50,"TG":0,"DX":[-1,-2],"TD":[6,1],"TA":[13,11],"L":13769,"FLG":0,
"CQ":6,"I":2,"L":13769,"P":[0,0],"T":[0,0],"R":[0,0],"W":[0,0],"S":0,"D":0,"F":0,"N":[0,10000],"X":[0,0],"U":80,
"CQ":7,"I":3,"FT":4,"FY":1000,"TG":200,"TABSX":[0,200],"TPOW":0,
@LP:3,200,(6,6),(10,10),(12,12),P:(-2,-2),(0,0),(-2,-4),(0,-2),(26,23),T:(-3,150),(49,3),(2,0),-3,S:(2,101),(118,0),(2,-4),
@LP:3,200,(4,5),(10,10),(8,10),P:(2,0),(0,0),(4,2),(2,-2),(38,28),T:(-3,148),(52,2),(0,-2),-1,S:(2,51),(116,0),(4,-4),
@LP:3,200,(4,5),(10,10),(8,10),P:(2,0),(0,0),(0,0),(4,-2),(39,28),T:(-3,145),(54,2),(-2,-2),0,S:(2,26),(114,0),(6,-4),
@LP:3,200,(6,5),(10,10),(12,10),P:(-2,0),(0,0),(-4,0),(2,-2),(27,28),T:(-3,142),(57,2),(0,2),-1,S:(2,14),(111,0),(4,-4),
@LP:3,200,(6,6),(10,10),(12,12),P:(-2,-2),(0,0),(0,-2),(0,-4),(26,22),T:(-3,139),(60,3),(0,0),-1,S:(2,8),(108,0),(2,-6),
@LP:3,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(2,2),(0,-4),(31,27),T:(-3,137),(63,2),(0,0),-1,S:(2,5),(106,0),(2,-6),
@LP:3,200,(5,4),(10,10),(10,8),P:(0,2),(0,0),(0,2),(0,-2),(31,33),T:(-3,134),(65,2),(2,2),-3,S:(2,3),(104,0),(2,-4),
@LP:3,200,(4,6),(10,10),(8,12),P:(2,-2),(0,0),(2,-4),(2,-4),(37,21),T:(-3,132),(68,2),(-2,-4),0,S:(2,3),(100,100),(4,-6),
@LP:3,200,(5,4),(10,10),(10,8),P:(0,2),(0,0),(-2,4),(2,-2),(32,33),T:(-3,129),(70,2),(0,2),-1,S:(2,1),(100,100),(4,-4),
@LP:3,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(0,-2),(2,-2),(32,28),T:(-3,127),(73,2),(0,0),-1,S:(2,2),(96,96),(4,-4),
@LP:3,200,(6,5),(10,10),(12,10),P:(-2,0),(0,0),(-2,0),(0,-2),(26,28),T:(-3,124),(75,2),(2,2),-3,S:(2,2),(94,94),(2,-4),
@LP:3,200,(5,6),(10,10),(10,12),P:(0,-2),(0,0),(2,-2),(0,-4),(31,22),T:(-3,121),(78,2),(0,-2),-1,S:(2,2),(92,92),(2,-6),
@LP:3,200,(4,4),(10,10),(8,8),P:(2,2),(0,0),(2,4),(2,-2),(37,34),T:(-3,119),(80,2),(0,0),-1,S:(2,2),(89,89),(4,-4),
@LP:3,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(-2,-2),(2,-2),(32,29),T:(-3,117),(83,2),(0,0),-1,S:(2,2),(87,87),(4,-4),
@LP:3,200,(7,6),(10,10),(14,12),P:(-4,-2),(0,0),(-4,-2),(-2,-4),(19,23),T:(-3,113),(86,3),(2,2),-4,S:(2,2),(84,84),(0,-6),
@LP:3,200,(6,6),(10,10),(12,12),P:(-2,-2),(0,0),(2,0),(-4,-6),(23,22),T:(-3,110),(89,3),(2,0),-4,S:(2,2),(81,81),(-2,-8),
@LP:3,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(2,2),(-4,-6),(28,27),T:(-4,107),(92,2),(2,0),-4,S:(2,2),(78,78),(-2,-8),
@LP:3,200,(4,4),(10,10),(8,8),P:(2,2),(0,0),(2,2),(-2,-4),(34,33),T:(-4,105),(94,2),(2,0),-4,S:(2,2),(75,75),(0,-6),
@LP:3,200,(6,6),(10,10),(12,12),P:(-2,-2),(0,0),(-4,-4),(-4,-6),(22,21),T:(-4,102),(97,3),(2,0),-4,S:(2,2),(73,73),(-2,-8),
@LP:3,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(2,2),(-4,-6),(27,26),T:(-4,100),(100,2),(2,0),-4,S:(2,3),(69,69),(-2,-8),
@LP:3,200,(4,5),(10,10),(8,10),P:(2,0),(0,0),(2,0),(-2,-6),(33,26),T:(-4,97),(102,2),(0,-2),-2,S:(2,2),(68,68),(0,-8),
@LP:3,200,(5,4),(10,10),(10,8),P:(0,2),(0,0),(-2,2),(-2,-4),(28,32),T:(-4,95),(104,2),(2,2),-4,S:(2,2),(65,65),(0,-6),
@LP:3,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(0,-2),(-2,-4),(28,27),T:(-4,92),(107,2),(2,0),-4,S:(2,2),(62,62),(0,-6),
@LP:3,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(0,0),(-2,-4),(28,27),T:(-4,90),(110,2),(2,0),-5,S:(2,2),(60,60),(0,-6),
@LP:3,200,(4,5),(10,10),(8,10),P:(2,0),(0,0),(2,0),(0,-4),(34,27),T:(-4,88),(112,2),(0,-2),-2,S:(2,2),(58,58),(2,-6),
@LP:3,200,(6,5),(10,10),(12,10),P:(-2,0),(0,0),(-4,0),(-2,-4),(22,27),T:(-4,85),(115,2),(2,2),-5,S:(2,1),(57,57),(0,-6),
@LP:3,200,(4,5),(10,10),(8,10),P:(2,0),(0,0),(4,0),(0,-4),(34,27),T:(-4,82),(117,2),(0,-2),-3,S:(2,1),(55,55),(2,-6),
@LP:3,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(-2,0),(0,-4),(29,27),T:(-4,80),(120,2),(0,0),-3,S:(2,2),(52,52),(2,-6),
@LP:3,200,(5,4),(10,10),(10,8),P:(0,2),(0,0),(0,2),(0,-2),(29,33),T:(-4,78),(122,2),(2,2),-5,S:(2,2),(49,49),(2,-4),
@LP:3,200,(4,6),(10,10),(8,12),P:(2,-2),(0,0),(2,-4),(2,-4),(35,21),T:(-4,75),(125,2),(-2,-4),-1,S:(2,2),(46,46),(4,-6),
@LP:3,200,(6,5),(10,10),(12,10),P:(-2,0),(0,0),(-4,2),(0,-4),(23,26),T:(-4,72),(127,2),(0,2),-3,S:(2,2),(44,44),(2,-6),
@LP:3,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(2,0),(0,-4),(28,26),T:(-4,69),(130,2),(0,0),-3,S:(2,2),(42,42),(2,-6),
@LP:3,200,(5,4),(10,10),(10,8),P:(0,2),(0,0),(0,2),(0,-2),(28,32),T:(-4,67),(132,2),(2,2),-6,S:(2,1),(42,42),(2,-4),
@LP:3,200,(4,5),(10,10),(8,10),P:(2,0),(0,0),(2,-2),(2,-2),(34,27),T:(-4,65),(135,2),(0,-2),-4,S:(2,2),(38,38),(4,-4),
@LP:3,200,(6,5),(10,10),(12,10),P:(-2,0),(0,0),(-4,0),(0,-2),(22,27),T:(-4,62),(138,2),(2,2),-6,S:(2,2),(35,35),(2,-4),
@LP:3,200,(4,5),(10,10),(8,10),P:(2,0),(0,0),(4,0),(2,-2),(34,27),T:(-4,60),(140,2),(0,-2),-4,S:(2,2),(33,33),(4,-4),
@LP:3,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(-2,0),(2,-2),(29,27),T:(-4,57),(142,2),(0,0),-4,S:(2,2),(30,30),(4,-4),
@LP:3,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(0,0),(2,-2),(29,27),T:(-4,54),(145,2),(0,0),-4,S:(2,2),(27,27),(4,-4),
@LP:3,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(0,0),(2,-2),(29,27),T:(-4,52),(148,2),(0,0),-5,S:(2,1),(26,26),(4,-4),
@LP:3,200,(6,4),(10,10),(12,8),P:(-2,2),(-1,1),(-3,3),(-1,1),(20,36),T:(-5,49),(150,2),(4,4),-10,S:(2,2),(23,23),(2,-2),
@LP:3,200,(4,6),(10,10),(8,12),P:(2,-2),(0,0),(5,-5),(1,-1),(35,21),T:(-5,47),(153,2),(0,-4),-5,S:(2,2),(21,21),(4,-4),
@OBST:19,
@LTC:12238,"FLG":1001100,
"CQ":2,"I":4,"N":[-405,9992],"X":[5,153],"A":-2,"U":18,"TG":2000,"DX":[-5,46],"TD":[154,0],"TA":[-2,-2],"L":12238,"FLG":1000000,
"CQ":8,"I":5,"FT":4,"FY":10000,"TG":180,"TABSA":177,"TPOW":0,
@LP:5,200,(0,0),(3,3),(0,0),P:(3,3),(0,0),(5,-5),(0,0),(26,26),T:(-5,46),(0,0),(0,0),-3,S:(2,2),(18,19),(0,0),
@LP:5,200,(0,0),(3,3),(0,0),P:(3,3),(0,0),(5,-5),(0,0),(26,26),T:(-5,46),(0,0),(0,0),-3,S:(1,1),(18,0),(0,0),
@LP:5,200,(1,2),(3,3),(2,4),P:(1,-1),(0,0),(5,-5),(0,0),(26,26),T:(-5,46),(0,0),(6,6),-10,S:(0,0),(18,0),(0,0),
@LP:5,200,(1,0),(3,3),(2,0),P:(1,3),(0,0),(1,3),(1,3),(29,36),T:(-5,46),(0,0),(9,2),-12,S:(0,0),(18,0),(1,3),
@LP:5,200,(0,1),(3,3),(0,2),P:(3,1),(0,0),(2,-2),(4,4),(36,32),T:(-5,46),(0,0),(11,2),-15,S:(0,0),(18,0),(4,4),
@LP:5,200,(4,3),(3,3),(8,6),P:(-5,-3),(0,0),(-8,-4),(-1,1),(12,20),T:(-5,46),(0,0),(26,15),-30,S:(0,-103),(19,0),(-1,1),
@LP:5,200,(2,1),(3,3),(4,2),P:(-1,1),(0,0),(4,4),(-2,2),(22,31),T:(-5,46),(0,0),(33,6),-37,S:(0,-120),(206,0),(-2,2),
@LP:5,200,(0,1),(3,3),(0,2),P:(3,1),(0,0),(4,0),(1,3),(34,31),T:(-5,46),(0,0),(35,2),-39,S:(0,94),(204,0),(1,3),
@LP:5,200,(0,4),(3,3),(0,8),P:(3,-5),(0,0),(0,-6),(4,-2),(35,12),T:(-4,47),(-1,-1),(44,9),-46,S:(0,49),(199,0),(4,-2),
@LP:5,200,(2,2),(3,3),(4,4),P:(-1,-1),(0,0),(-4,4),(3,-3),(24,22),T:(-4,47),(-1,0),(53,9),-57,S:(-103,56),(136,0),(3,-3),
@LP:5,200,(2,1),(3,3),(4,2),P:(-1,1),(0,0),(0,2),(2,-2),(24,28),T:(-4,47),(0,0),(60,6),-64,S:(102,38),(115,0),(2,-2),
@LP:5,200,(1,1),(3,3),(2,2),P:(1,1),(0,0),(2,0),(3,-1),(30,28),T:(-4,47),(0,0),(65,4),-68,S:(51,17),(118,0),(3,-1),
@LP:5,200,(1,0),(3,3),(2,0),P:(1,3),(0,0),(0,2),(4,2),(30,35),T:(-4,47),(0,0),(67,2),-71,S:(25,10),(114,0),(4,2),
@LP:5,200,(1,2),(3,3),(2,4),P:(1,-1),(0,0),(0,-4),(5,1),(30,24),T:(-4,47),(0,0),(74,6),-77,S:(12,4),(115,0),(5,1),
@LP:5,200,(1,2),(3,3),(2,4),P:(1,-1),(0,0),(0,0),(6,0),(30,24),T:(-4,47),(-1,0),(81,6),-85,S:(6,2),(114,0),(6,0),
@LP:5,200,(1,0),(3,3),(2,0),P:(1,3),(0,0),(0,4),(7,3),(30,36),T:(-4,47),(0,0),(83,2),-87,S:(3,2),(112,0),(7,3),
@LP:5,200,(1,2),(3,3),(2,4),P:(1,-1),(0,0),(0,-4),(8,2),(30,25),T:(-4,47),(-1,0),(90,6),-90,S:(1,0),(114,0),(8,2),
@LP:5,200,(0,2),(3,3),(0,4),P:(3,-1),(0,0),(2,0),(11,1),(37,25),T:(-3,47),(-1,0),(94,4),-83,S:(0,0),(113,0),(11,1),
@LP:5,200,(1,2),(3,3),(2,4),P:(1,-1),(0,0),(-2,0),(12,0),(33,25),T:(-3,47),(-1,0),(101,6),-76,S:(0,-104),(115,0),(12,0),
@LP:5,200,(1,0),(3,3),(2,0),P:(1,3),(0,0),(0,4),(13,3),(34,37),T:(-3,47),(-1,0),(103,2),-74,S:(0,101),(116,0),(13,3),
@LP:5,200,(0,2),(3,3),(0,4),P:(3,-1),(0,0),(2,-4),(16,2),(41,26),T:(-3,46),(-2,0),(108,4),-70,S:(0,49),(118,0),(16,2),
@LP:5,200,(4,2),(3,3),(8,4),P:(-5,-1),(0,0),(-8,0),(11,1),(17,26),T:(-3,47),(-1,0),(121,13),-56,S:(0,21),(124,0),(11,1),
@LP:5,200,(2,1),(3,3),(4,2),P:(-1,1),(0,0),(4,2),(10,2),(28,32),T:(-3,47),(-1,0),(128,6),-47,S:(0,-116),(172,0),(10,2),
@LP:5,200,(1,1),(3,3),(2,2),P:(1,1),(0,0),(2,0),(11,3),(34,32),T:(-3,47),(-1,0),(132,4),-43,S:(0,94),(175,0),(11,3),
@LP:5,200,(2,2),(3,3),(4,4),P:(-1,-1),(0,0),(-2,-2),(10,2),(29,26),T:(-3,47),(-1,0),(141,9),-35,S:(0,45),(179,0),(10,2),
@LP:5,200,(2,0),(3,3),(4,0),P:(-1,3),(0,0),(0,4),(9,5),(29,38),T:(-4,47),(0,0),(146,4),-30,S:(0,-106),(230,0),(9,5),
@LP:5,200,(2,3),(3,3),(4,6),P:(-1,-3),(0,0),(0,-6),(8,2),(29,20),T:(-4,47),(-1,0),(157,11),-19,S:(0,101),(228,0),(8,2),
@LP:5,100,(1,2),(3,3),(4,8),P:(-1,-5),(0,0),(0,-2),(7,-3),(29,12),T:(-4,47),(-1,0),(164,6),-12,S:(0,30),(268,0),(7,-3),
@LP:5,100,(0,1),(3,3),(0,4),P:(3,-1),(0,0),(4,4),(10,-4),(42,22),T:(-4,47),(-1,0),(166,2),-10,S:(0,122),(361,0),(10,-4),
@LP:5,100,(1,0),(3,3),(4,0),P:(-1,3),(0,0),(-4,4),(9,-1),(31,34),T:(-4,47),(-1,0),(168,2),-8,S:(0,17),(448,0),(9,-1),
@LP:5,100,(1,0),(3,3),(4,0),P:(-1,3),(0,0),(0,0),(8,2),(31,35),T:(-4,47),(-1,0),(171,2),-6,S:(0,53),(358,0),(8,2),
@LP:5,100,(1,2),(3,3),(4,8),P:(-1,-5),(0,0),(0,-8),(7,-3),(31,10),T:(-4,47),(-1,0),(178,6),0,S:(0,123),(216,0),(7,-3),
@LTC:5935,"FLG":10010100,
"CQ":2,"I":6,"N":[329,-9995],"X":[4,152],"A":177,"U":217,"TG":31416,"DX":[-4,47],"TD":[-1,0],"TA":[180,2],"L":5935,"FLG":10000000,
"CQ":7,"I":7,"FT":4,"FY":1000,"TG":100,"TABSX":[7,52],"TPOW":0,
@LP:7,200,(1,0),(10,10),(2,0),P:(8,10),(0,0),(0,-8),(0,0),(32,32),T:(3,-99),(0,0),(2,2),-2,S:(0,123),(217,0),(0,0),
@LP:7,200,(2,1),(10,10),(4,2),P:(6,8),(0,0),(0,-8),(0,0),(32,32),T:(3,-98),(1,0),(4,2),-4,S:(0,62),(216,0),(0,0),
@LP:7,200,(1,0),(10,10),(2,0),P:(8,10),(0,0),(0,-8),(0,0),(32,32),T:(3,-98),(1,0),(6,2),-6,S:(0,32),(213,0),(0,0),
@LP:7,200,(3,1),(10,10),(6,2),P:(4,8),(-1,1),(3,9),(3,9),(42,62),T:(3,-97),(2,1),(11,4),-11,S:(0,16),(212,0),(4,8),
@LP:7,200,(5,6),(10,10),(10,12),P:(0,-2),(0,0),(-3,-11),(3,7),(34,31),T:(3,-94),(5,2),(8,-2),-9,S:(0,8),(212,0),(4,6),
@LP:7,200,(7,8),(10,10),(14,16),P:(-4,-6),(0,0),(-4,-4),(-1,1),(21,17),T:(4,-90),(9,3),(6,-2),-7,S:(1,6),(207,0),(0,0),
@LP:7,200,(6,6),(10,10),(12,12),P:(-2,-2),(0,0),(2,4),(-3,-1),(25,27),T:(4,-87),(12,3),(6,0),-7,S:(2,4),(204,0),(-2,-2),
@LP:7,200,(4,4),(10,10),(8,8),P:(2,2),(0,0),(4,4),(-1,1),(37,39),T:(4,-85),(14,2),(6,0),-7,S:(2,1),(205,0),(0,0),
@LP:7,200,(5,6),(10,10),(10,12),P:(0,-2),(0,0),(-2,-4),(-1,-1),(32,27),T:(4,-82),(17,2),(4,-2),-5,S:(2,1),(204,204),(0,-2),
@LP:7,200,(6,6),(10,10),(12,12),P:(-2,-2),(0,0),(-2,0),(-3,-3),(26,26),T:(4,-79),(20,3),(4,0),-5,S:(2,1),(203,203),(-2,-4),
@LP:7,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(2,2),(-3,-3),(31,31),T:(4,-77),(22,2),(4,0),-6,S:(2,3),(197,197),(-2,-4),
@LP:7,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(0,0),(-3,-3),(31,31),T:(5,-74),(25,2),(4,0),-6,S:(2,121),(264,0),(-2,-4),
@LP:7,200,(4,6),(10,10),(8,12),P:(2,-2),(0,0),(2,-2),(-1,-5),(37,25),T:(4,-72),(27,2),(0,-4),-1,S:(2,61),(263,0),(0,-6),
@LP:7,200,(6,5),(10,10),(12,10),P:(-2,0),(0,0),(-4,2),(-3,-5),(25,30),T:(4,-69),(30,2),(2,2),-4,S:(2,83),(157,0),(-2,-6),
@LP:7,200,(4,5),(10,10),(8,10),P:(2,0),(0,0),(4,0),(-1,-5),(37,30),T:(4,-66),(33,2),(0,-2),-2,S:(2,51),(137,0),(0,-6),
@LP:7,200,(6,6),(10,10),(12,12),P:(-2,-2),(0,0),(-4,-2),(-3,-7),(25,24),T:(4,-63),(36,3),(0,0),-2,S:(2,120),(254,0),(-2,-8),
@LP:7,200,(6,6),(10,10),(12,12),P:(-2,-2),(0,0),(0,0),(-5,-9),(24,23),T:(4,-60),(39,3),(0,0),-2,S:(2,5),(107,0),(-4,-10),
@LP:7,200,(4,4),(10,10),(8,8),P:(2,2),(0,0),(4,4),(-3,-7),(36,34),T:(4,-58),(41,2),(0,0),-2,S:(2,24),(319,0),(-2,-8),
@LP:7,200,(6,5),(10,10),(12,10),P:(-2,0),(0,0),(-4,-2),(-5,-7),(24,29),T:(4,-55),(44,2),(2,2),-5,S:(2,12),(319,0),(-4,-8),
@LP:7,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(2,0),(-5,-7),(29,29),T:(4,-53),(46,2),(2,0),-5,S:(2,8),(315,0),(-4,-8),
@LP:7,200,(5,6),(10,10),(10,12),P:(0,-2),(0,0),(0,-2),(-5,-9),(29,23),T:(4,-50),(49,2),(0,-2),-3,S:(2,4),(315,0),(-4,-10),
@LP:7,200,(3,4),(10,10),(6,8),P:(4,2),(0,0),(4,4),(-1,-7),(42,34),T:(4,-48),(51,1),(-2,-2),-1,S:(2,4),(310,0),(0,-8),
@LP:7,200,(5,4),(10,10),(10,8),P:(0,2),(0,0),(-4,0),(-1,-5),(31,34),T:(4,-46),(53,2),(0,2),-3,S:(1,2),(309,309),(0,-6),
@LP:7,200,(4,6),(10,10),(8,12),P:(2,-2),(0,0),(2,-4),(1,-7),(37,22),T:(4,-43),(56,2),(-4,-4),1,S:(1,1),(308,308),(2,-8),
@LP:7,200,(6,4),(10,10),(12,8),P:(-2,2),(0,0),(-4,4),(-1,-5),(25,34),T:(3,-41),(59,2),(0,4),-3,S:(1,3),(303,303),(0,-6),
@LP:7,200,(4,6),(10,10),(8,12),P:(2,-2),(0,0),(4,-4),(1,-7),(37,22),T:(3,-38),(61,2),(-4,-4),1,S:(1,3),(299,299),(2,-8),
@LP:7,200,(4,4),(10,10),(8,8),P:(2,2),(0,0),(0,4),(3,-5),(38,34),T:(3,-36),(63,2),(-4,0),1,S:(1,37),(228,0),(4,-6),
@LP:7,200,(5,4),(10,10),(10,8),P:(0,2),(0,0),(-2,0),(3,-3),(33,34),T:(3,-34),(66,2),(-2,2),-1,S:(1,20),(225,0),(4,-4),
@LP:7,200,(6,6),(10,10),(12,12),P:(-2,-2),(0,0),(-2,-4),(1,-5),(27,22),T:(3,-31),(69,3),(-2,0),-1,S:(1,10),(225,0),(2,-6),
@LP:7,200,(5,4),(10,10),(10,8),P:(0,2),(0,0),(2,4),(1,-3),(32,34),T:(3,-28),(71,2),(0,2),-4,S:(2,8),(219,0),(2,-4),
@LP:7,200,(4,6),(10,10),(8,12),P:(2,-2),(0,0),(2,-4),(3,-5),(38,22),T:(2,-26),(74,2),(-4,-4),0,S:(2,4),(218,0),(4,-6),
@LP:7,200,(5,4),(10,10),(10,8),P:(0,2),(0,0),(-2,4),(3,-3),(33,34),T:(2,-23),(76,2),(-2,2),-1,S:(2,9),(203,0),(4,-4),
@LP:7,200,(6,6),(10,10),(12,12),P:(-2,-2),(0,0),(-2,-4),(1,-5),(27,22),T:(2,-20),(79,3),(-2,0),-2,S:(2,4),(204,0),(2,-6),
@LP:7,200,(5,6),(10,10),(10,12),P:(0,-2),(0,0),(2,0),(1,-7),(32,21),T:(2,-17),(82,2),(-4,-2),0,S:(2,3),(202,202),(2,-8),
@LP:7,200,(6,4),(10,10),(12,8),P:(-2,2),(0,0),(-2,4),(-1,-5),(26,33),T:(1,-15),(84,2),(0,4),-5,S:(2,3),(198,198),(0,-6),
@LP:7,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(2,-2),(-1,-5),(31,28),T:(1,-12),(87,2),(0,0),-6,S:(2,3),(194,194),(0,-6),
@LP:7,200,(5,5),(10,10),(10,10),P:(0,0),(0,0),(0,0),(-1,-5),(31,28),T:(1,-10),(90,2),(0,0),-7,S:(2,2),(192,192),(0,-6),
@LP:7,200,(6,6),(10,10),(12,12),P:(-2,-2),(-1,1),(-3,-1),(-4,-6),(21,25),T:(1,-7),(93,3),(0,0),-11,S:(2,3),(188,188),(-2,-8),
@LP:7,200,(4,4),(10,10),(8,8),P:(2,2),(-1,1),(4,4),(-3,-3),(32,37),T:(1,-5),(95,2),(0,0),-15,S:(2,2),(186,186),(0,-6),
@LP:7,200,(2,4),(10,10),(4,8),P:(6,2),(-1,1),(4,0),(2,0),(45,38),T:(1,-3),(96,1),(-4,-4),-16,S:(2,2),(184,184),(6,-4),
@LP:7,200,(6,6),(10,10),(12,12),P:(-2,-2),(-7,7),(-14,2),(-7,5),(2,46),T:(1,0),(99,3),(-4,0),-72,S:(1,2),(182,182),(4,-6),
@LTC:8236,"FLG":10001100,
"CQ":6,"I":8,"L":8236,"P":[0,0],"T":[10,10],"R":[0,0],"W":[0,0],"S":0,"D":0,"F":0,"N":[0,10000],"X":[0,0],"U":85,
"CQ":8,"I":9,"FT":4,"FY":10000,"TG":-90,"TABSA":-90,"TPOW":0,
@LP:9,200,(0,1),(3,3),(0,2),P:(3,1),(0,0),(-14,2),(0,0),(26,26),T:(7,52),(0,0),(-2,-2),10,S:(1,2),(86,182),(0,0),
@LP:9,200,(0,0),(3,3),(0,0),P:(3,3),(0,0),(-14,2),(0,0),(26,26),T:(7,52),(0,0),(-2,-2),10,S:(0,3),(82,0),(0,0),
@LP:9,200,(1,0),(3,3),(2,0),P:(1,3),(0,0),(-14,2),(0,0),(26,26),T:(7,52),(0,0),(-4,-2),12,S:(0,2),(81,0),(0,0),
@LP:9,200,(1,0),(3,3),(2,0),P:(1,3),(0,0),(1,3),(1,3),(29,36),T:(7,52),(0,0),(-6,-2),14,S:(0,0),(82,0),(1,3),
@LP:9,200,(1,0),(3,3),(2,0),P:(1,3),(0,0),(0,0),(2,6),(29,37),T:(7,53),(0,0),(-8,-2),16,S:(0,0),(82,0),(2,6),
@LP:9,200,(1,4),(3,3),(2,8),P:(1,-5),(0,0),(0,-8),(3,1),(29,13),T:(7,52),(0,0),(-20,-11),28,S:(0,1),(80,0),(3,1),
